GHS-NRO;GHM-NRO;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;CMD-COD;DCS-MCO;GHS-LIB;DATE-EFFET
3336;09C064;0;0;9908,95;0;0;0;;;Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 4;01/03/2017
3338;09C071;0;3;1213,41;0;0;536,9;;;Biopsies et excisions locales pour des affections non malignes du sein, niveau 1;01/03/2017
3339;09C072;0;0;3302,9;0;0;0;;;Biopsies et excisions locales pour des affections non malignes du sein, niveau 2;01/03/2017
3340;09C073;0;0;5240,64;0;0;0;;;Biopsies et excisions locales pour des affections non malignes du sein, niveau 3;01/03/2017
3341;09C074;0;0;7054,73;0;0;0;;;Biopsies et excisions locales pour des affections non malignes du sein, niveau 4;01/03/2017
3342;09C07J;0;0;1213,41;0;0;0;;;Biopsies et excisions locales pour des affections non malignes du sein, en ambulatoire;01/03/2017
3343;09C081;0;3;1135,3;0;0;84,6;;;Interventions sur la région anale et périanale, niveau 1;01/03/2017
3344;09C082;0;16;2635,28;0;0;63,54;;;Interventions sur la région anale et périanale, niveau 2;01/03/2017
3345;09C083;0;35;3842,48;0;0;260,57;;;Interventions sur la région anale et périanale, niveau 3;01/03/2017
3346;09C084;0;0;5642,77;0;0;0;;;Interventions sur la région anale et périanale, niveau 4;01/03/2017
3347;09C08J;0;0;1135,3;0;0;0;;;Interventions sur la région anale et périanale, en ambulatoire;01/03/2017
3348;09C091;0;6;1815,76;0;0;278,93;;;Interventions plastiques en dehors de la chirurgie esthétique, niveau 1;01/03/2017
3349;09C092;0;11;4055,55;0;0;213,92;;;Interventions plastiques en dehors de la chirurgie esthétique, niveau 2;01/03/2017
3350;09C093;0;24;6836,52;0;0;458,97;;;Interventions plastiques en dehors de la chirurgie esthétique, niveau 3;01/03/2017
3351;09C094;0;0;13581,23;0;0;0;;;Interventions plastiques en dehors de la chirurgie esthétique, niveau 4;01/03/2017
3352;09C09J;0;0;1815,76;0;0;0;;;Interventions plastiques en dehors de la chirurgie esthétique, en ambulatoire;01/03/2017
3353;09C101;0;4;1034,58;0;0;151,44;;;Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 1;01/03/2017
3354;09C102;0;17;4150,53;0;0;127,03;;;Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 2;01/03/2017
3355;09C103;0;34;6890,32;0;0;107,68;;;Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 3;01/03/2017
3356;09C104;7;64;10120,85;0;1076,84;325,47;;;Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 4;01/03/2017
3357;09C10J;0;0;1034,58;0;0;0;;;Autres interventions sur la peau, les tissus sous-cutanés ou les seins, en ambulatoire;01/03/2017
3358;09C111;0;9;5387,85;0;0;680,11;;;Reconstructions des seins, niveau 1;01/03/2017
3359;09C112;4;12;8422,47;0;2023,08;624,8;;;Reconstructions des seins, niveau 2;01/03/2017
3360;09C113;5;29;19044,13;0;7081,11;1337,06;;;Reconstructions des seins, niveau 3;01/03/2017
3361;09C114;0;0;25827,09;0;0;0;;;Reconstructions des seins, niveau 4;01/03/2017
3362;09C111;0;9;7891,57;0;0;682,81;;;Reconstructions des seins, niveau 1;01/03/2017
3363;09C112;4;12;10926,18;0;2023,07;624,8;;;Reconstructions des seins, niveau 2;01/03/2017
3364;09C113;5;29;21547,84;0;7081,11;1512,84;;;Reconstructions des seins, niveau 3;01/03/2017
3365;09C114;0;0;28330,81;0;0;0;;;Reconstructions des seins, niveau 4;01/03/2017
3366;09C121;0;3;754,48;0;0;373,06;;;Interventions pour kystes, granulomes et interventions sur les ongles, niveau 1;01/03/2017
3367;09C122;0;9;4761,14;0;0;728,1;;;Interventions pour kystes, granulomes et interventions sur les ongles, niveau 2;01/03/2017
3368;09C123;0;0;7443,57;0;0;0;;;Interventions pour kystes, granulomes et interventions sur les ongles, niveau 3;01/03/2017
3369;09C124;0;0;10818,36;0;0;0;;;Interventions pour kystes, granulomes et interventions sur les ongles, niveau 4;01/03/2017
3370;09C12J;0;0;754,48;0;0;0;;;Interventions pour kystes, granulomes et interventions sur les ongles, en ambulatoire;01/03/2017
3371;09C131;0;3;820,39;0;0;404,58;;;Interventions pour condylomes anogénitaux, niveau 1;01/03/2017
3372;09C132;0;0;2302,65;0;0;0;;;Interventions pour condylomes anogénitaux, niveau 2;01/03/2017
3373;09C133;0;0;4106,56;0;0;0;;;Interventions pour condylomes anogénitaux, niveau 3;01/03/2017
3374;09C134;0;0;6169,24;0;0;0;;;Interventions pour condylomes anogénitaux, niveau 4;01/03/2017
3375;09C13J;0;0;820,39;0;0;0;;;Interventions pour condylomes anogénitaux, en ambulatoire;01/03/2017
3376;09C141;0;6;1586,2;0;0;186,49;;;Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 1;01/03/2017
3377;09C142;0;12;3964,19;0;0;123,54;;;Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 2;01/03/2017
3378;09C143;6;32;6434,96;0;823,59;330,81;;;Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 3;01/03/2017
3379;09C144;0;0;8971,5;0;0;0;;;Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 4;01/03/2017
3380;09C14J;0;0;1586,2;0;0;0;;;Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, en ambulatoire;01/03/2017
3381;09C151;0;5;1447,18;0;0;132,27;;;Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 1;01/03/2017
3382;09C152;0;15;3925,67;0;0;110,47;;;Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 2;01/03/2017
3383;09C153;0;29;6811,61;0;0;76,13;;;Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 3;01/03/2017
3384;09C154;9;68;9780,49;0;494,81;317,04;;;Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 4;01/03/2017
3385;09C15J;0;0;1447,18;0;0;0;;;Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, en ambulatoire;01/03/2017
3386;09C041;0;7;4688,86;0;0;240,47;;;Mastectomies totales pour tumeur maligne, niveau 1;01/03/2017
3387;09C042;0;10;5410,27;0;0;295,37;;;Mastectomies totales pour tumeur maligne, niveau 2;01/03/2017
3388;09C043;0;20;8363,95;0;0;659,08;;;Mastectomies totales pour tumeur maligne, niveau 3;01/03/2017
3389;09C044;0;0;11430,35;0;0;0;;;Mastectomies totales pour tumeur maligne, niveau 4;01/03/2017
3390;09C051;0;4;2934,87;0;0;321,67;;;Mastectomies subtotales pour tumeur maligne, niveau 1;01/03/2017
3391;09C052;0;8;4583,63;0;0;269,94;;;Mastectomies subtotales pour tumeur maligne, niveau 2;01/03/2017
3392;09C053;0;15;6473,21;0;0;643,67;;;Mastectomies subtotales pour tumeur maligne, niveau 3;01/03/2017
3393;09C054;0;0;8989,83;0;0;0;;;Mastectomies subtotales pour tumeur maligne, niveau 4;01/03/2017
3394;09C05J;0;0;2934,87;0;0;0;;;Mastectomies subtotales pour tumeur maligne, en ambulatoire;01/03/2017
3395;09C111;0;9;8770,31;0;0;682,81;;;Reconstructions des seins, niveau 1;01/03/2017
3396;09C112;4;12;11804,92;0;2023,07;624,8;;;Reconstructions des seins, niveau 2;01/03/2017
3397;09C113;5;29;22426,58;0;7081,11;1574,53;;;Reconstructions des seins, niveau 3;01/03/2017
3398;09C114;0;0;29209,55;0;0;0;;;Reconstructions des seins, niveau 4;01/03/2017
3514;09K02J;0;0;738,64;0;0;0;;;Affections de la peau, des tissus sous-cutanés et des seins sans acte opératoire de la CMD 09, avec anesthésie, en ambulatoire;01/03/2017
3515;09M021;0;3;931,06;0;0;201,2;;;Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 1;01/03/2017
3516;09M022;0;13;2943,1;0;0;355,95;;;Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 2;01/03/2017
3517;09M023;0;0;3812,76;0;0;0;;;Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 3;01/03/2017
3518;09M024;0;0;4653,32;0;0;0;;;Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 4;01/03/2017
3519;09M02T;0;0;653,82;0;0;0;;;Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, très courte durée;01/03/2017
3520;09M031;0;3;832,71;0;0;124,08;;;Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1;01/03/2017
3521;09M032;0;14;2558,91;0;0;110,18;;;Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2;01/03/2017
3522;09M033;0;22;3773,85;0;0;91,65;;;Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3;01/03/2017
3523;09M034;0;40;5423,52;0;0;240,32;;;Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4;01/03/2017
3524;09M03T;0;0;526,47;0;0;0;;;Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, très courte durée;01/03/2017
3525;09M041;0;5;1766,33;0;0;212,25;;;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 1;01/03/2017
3526;09M042;0;9;2830,75;0;0;169,17;;;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 2;01/03/2017
3527;09M043;0;14;3676,6;0;0;388,89;;;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 3;01/03/2017
3528;09M044;0;17;5130,73;0;0;431,42;;;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 4;01/03/2017
3529;09M04T;0;0;707,04;0;0;0;;;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, très courte durée;01/03/2017
3530;09M051;0;7;1605,95;0;0;161,78;;;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1;01/03/2017
3531;09M052;0;13;2966,85;0;0;125,59;;;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2;01/03/2017
3532;09M053;0;22;4097,12;0;0;156,41;;;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3;01/03/2017
3533;09M054;0;34;5974,08;0;0;282,91;;;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4;01/03/2017
3534;09M05T;0;0;537,93;0;0;0;;;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, très courte durée;01/03/2017
3535;09M061;0;6;1866,89;0;0;110,57;;;Ulcères cutanés, niveau 1;01/03/2017
3536;09M062;0;18;4110,65;0;0;87,06;;;Ulcères cutanés, niveau 2;01/03/2017
3537;09M063;0;32;5946,66;0;0;62,37;;;Ulcères cutanés, niveau 3;01/03/2017
3538;09M064;10;57;7505,93;0;207,9;294,32;;;Ulcères cutanés, niveau 4;01/03/2017
3539;09M06T;0;0;404,4;0;0;0;;;Ulcères cutanés, très courte durée;01/03/2017
3540;09M071;0;5;1056,47;0;0;124,33;;;Autres affections dermatologiques, niveau 1;01/03/2017
3541;09M072;0;11;2870,26;0;0;92,92;;;Autres affections dermatologiques, niveau 2;01/03/2017
3542;09M073;0;19;4023,1;0;0;77,17;;;Autres affections dermatologiques, niveau 3;01/03/2017
3543;09M074;8;45;6029,53;0;445,87;275,93;;;Autres affections dermatologiques, niveau 4;01/03/2017
3544;09M07T;0;0;515,01;0;0;0;;;Autres affections dermatologiques, très courte durée;01/03/2017
3545;09M081;0;8;1883,15;0;0;122,94;;;Affections dermatologiques sévères, niveau 1;01/03/2017
3546;09M082;0;13;3498,91;0;0;95,13;;;Affections dermatologiques sévères, niveau 2;01/03/2017
3547;09M083;0;22;4667,66;0;0;83,55;;;Affections dermatologiques sévères, niveau 3;01/03/2017
3548;09M084;6;49;6923,49;0;1503,89;262,07;;;Affections dermatologiques sévères, niveau 4;01/03/2017
3549;09M08T;0;0;523,43;0;0;0;;;Affections dermatologiques sévères, très courte durée;01/03/2017
3550;09M091;0;5;1636,48;0;0;222,18;;;Affections non malignes des seins, niveau 1;01/03/2017
3551;09M092;0;9;2667,66;0;0;198,43;;;Affections non malignes des seins, niveau 2;01/03/2017
3552;09M093;0;15;3858,24;0;0;364,34;;;Affections non malignes des seins, niveau 3;01/03/2017
3553;09M094;0;0;6527,08;0;0;0;;;Affections non malignes des seins, niveau 4;01/03/2017
3554;09M09T;0;0;572,55;0;0;0;;;Affections non malignes des seins, très courte durée;01/03/2017
3555;09M101;0;5;1693,61;0;0;133,69;;;Tumeurs malignes des seins, niveau 1;01/03/2017
3556;09M102;0;21;4695,86;0;0;115,33;;;Tumeurs malignes des seins, niveau 2;01/03/2017
3557;09M103;0;31;7005,06;0;0;84,08;;;Tumeurs malignes des seins, niveau 3;01/03/2017
3558;09M104;8;68;10116,14;0;691,35;361,81;;;Tumeurs malignes des seins, niveau 4;01/03/2017
3559;09M111;0;4;1370,14;0;0;136,15;;;Tumeurs de la peau, niveau 1;01/03/2017
3560;09M112;0;14;3631,34;0;0;102,83;;;Tumeurs de la peau, niveau 2;01/03/2017
3561;09M113;0;41;6407,79;0;0;346,34;;;Tumeurs de la peau, niveau 3;01/03/2017
3562;09M114;6;50;9524,85;0;2078,04;331,67;;;Tumeurs de la peau, niveau 4;01/03/2017
3563;09M12Z;0;0;581,72;0;0;0;;;Explorations et surveillance des affections de la peau;01/03/2017
3564;09M13Z;0;0;622,22;0;0;0;;;Explorations et surveillance des affections des seins;01/03/2017
3565;09M14Z;0;7;1448,49;0;0;329,12;;;Symptômes et autres recours aux soins concernant les affections de la peau;01/03/2017
3566;09M15Z;0;3;830,44;0;0;647,9;;;Symptômes et autres recours aux soins concernant les affections des seins;01/03/2017
3567;09M10T;0;0;730,93;0;0;0;;;Tumeurs malignes des seins, très courte durée;01/03/2017
3568;09M11T;0;0;477,76;0;0;0;;;Tumeurs de la peau, très courte durée;01/03/2017
3569;09M14T;0;0;402,19;0;0;0;;;Symptômes et autres recours aux soins concernant les affections de la peau, très courte durée;01/03/2017
3570;09Z02B;0;0;3506,58;0;0;0;;;Chirurgie esthétique, avec complication significative;01/03/2017
3717;10C021;0;9;5113,85;0;0;218,48;;;Interventions sur l'hypophyse, niveau 1;01/03/2017
3718;10C022;4;15;6424,71;0;873,91;244,97;;;Interventions sur l'hypophyse, niveau 2;01/03/2017
3719;10C023;8;46;14018,67;0;1265,66;736,65;;;Interventions sur l'hypophyse, niveau 3;01/03/2017
3720;10C024;0;0;30305,13;0;0;0;;;Interventions sur l'hypophyse, niveau 4;01/03/2017
3721;10C031;0;7;4950,76;0;0;148,57;;;Interventions sur les glandes surrénales, niveau 1;01/03/2017
3722;10C032;0;14;5990,77;0;0;427,24;;;Interventions sur les glandes surrénales, niveau 2;01/03/2017
3723;10C033;6;36;15390,09;0;3133,11;840,28;;;Interventions sur les glandes surrénales, niveau 3;01/03/2017
3724;10C034;0;0;29543,1;0;0;0;;;Interventions sur les glandes surrénales, niveau 4;01/03/2017
3725;10C051;0;4;3060,81;0;0;184,57;;;Interventions sur les parathyroïdes, niveau 1;01/03/2017
3726;10C052;0;8;4635,39;0;0;160,67;;;Interventions sur les parathyroïdes, niveau 2;01/03/2017
3727;10C053;0;43;10258,91;0;0;569,12;;;Interventions sur les parathyroïdes, niveau 3;01/03/2017
3728;10C054;0;0;20783,57;0;0;0;;;Interventions sur les parathyroïdes, niveau 4;01/03/2017
3729;10C071;0;4;1917,44;0;0;634,87;;;Interventions sur le tractus thyréoglosse, niveau 1;01/03/2017
3730;10C072;0;0;2643,16;0;0;0;;;Interventions sur le tractus thyréoglosse, niveau 2;01/03/2017
3731;10C073;0;0;6851,38;0;0;0;;;Interventions sur le tractus thyréoglosse, niveau 3;01/03/2017
3732;10C074;0;0;11756,13;0;0;0;;;Interventions sur le tractus thyréoglosse, niveau 4;01/03/2017
3733;10C081;0;6;2925,03;0;0;132,8;;;Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 1;01/03/2017
3734;10C082;0;18;7745,56;0;0;74,12;;;Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 2;01/03/2017
3735;10C083;8;73;11822,32;0;679,46;206,04;;;Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 3;01/03/2017
3736;10C084;10;104;18209,41;0;851,61;388,96;;;Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 4;01/03/2017
3737;10C08J;0;0;2925,03;0;0;0;;;Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, en ambulatoire;01/03/2017
3738;10C091;0;5;4157,38;0;0;1499,66;;;Gastroplasties pour obésité, niveau 1;01/03/2017
3739;10C092;0;0;5581,03;0;0;0;;;Gastroplasties pour obésité, niveau 2;01/03/2017
3740;10C093;0;0;10611,25;0;0;0;;;Gastroplasties pour obésité, niveau 3;01/03/2017
3741;10C094;0;0;20045,75;0;0;0;;;Gastroplasties pour obésité, niveau 4;01/03/2017
3742;10C101;0;7;2830,59;0;0;271,88;;;Autres interventions pour obésité, niveau 1;01/03/2017
3743;10C102;0;10;3836,73;0;0;261,3;;;Autres interventions pour obésité, niveau 2;01/03/2017
3744;10C103;0;28;8540,15;0;0;586,9;;;Autres interventions pour obésité, niveau 3;01/03/2017
3745;10C104;0;0;13859,05;0;0;0;;;Autres interventions pour obésité, niveau 4;01/03/2017
3746;10C111;0;4;3656,78;0;0;326,92;;;Interventions sur la thyroïde pour tumeurs malignes, niveau 1;01/03/2017
3747;10C112;0;8;5228,19;0;0;315,93;;;Interventions sur la thyroïde pour tumeurs malignes, niveau 2;01/03/2017
3748;10C113;0;32;12810,54;0;0;794,93;;;Interventions sur la thyroïde pour tumeurs malignes, niveau 3;01/03/2017
3749;10C114;0;0;22165,63;0;0;0;;;Interventions sur la thyroïde pour tumeurs malignes, niveau 4;01/03/2017
3750;10C121;0;4;2387,19;0;0;189,19;;;Interventions sur la thyroïde pour affections non malignes, niveau 1;01/03/2017
3751;10C122;0;7;3114,39;0;0;186,57;;;Interventions sur la thyroïde pour affections non malignes, niveau 2;01/03/2017
3752;10C123;0;17;6851,38;0;0;149,88;;;Interventions sur la thyroïde pour affections non malignes, niveau 3;01/03/2017
3753;10C124;7;68;14495,19;0;2547,94;447,3;;;Interventions sur la thyroïde pour affections non malignes, niveau 4;01/03/2017
3754;10C131;0;7;4539,61;0;0;222,27;;;Interventions digestives autres que les gastroplasties, pour obésité, niveau 1;01/03/2017
3755;10C132;0;9;5211,42;0;0;218,42;;;Interventions digestives autres que les gastroplasties, pour obésité, niveau 2;01/03/2017
3756;10C133;0;20;11086,29;0;0;146,08;;;Interventions digestives autres que les gastroplasties, pour obésité, niveau 3;01/03/2017
3757;10C134;11;68;18097,92;0;779,07;604,66;;;Interventions digestives autres que les gastroplasties, pour obésité, niveau 4;01/03/2017
3911;10M021;0;8;1727,61;0;0;181,49;;;Diabète, âge supérieur à 35 ans, niveau 1;01/03/2017
3912;10M022;0;12;2805,63;0;0;161,92;;;Diabète, âge supérieur à 35 ans, niveau 2;01/03/2017
3913;10M023;0;20;4100,98;0;0;169,28;;;Diabète, âge supérieur à 35 ans, niveau 3;01/03/2017
3914;10M024;0;36;6809,39;0;0;308,08;;;Diabète, âge supérieur à 35 ans, niveau 4;01/03/2017
3915;10M02T;0;0;500,88;0;0;0;;;Diabète, âge supérieur à 35 ans, très courte durée;01/03/2017
