GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DAT-EFFET
3156;8;C;08M372;Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 2;0;17;2532,83;0;0;146,99;01/03/2011
3157;8;C;08M373;Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 3;0;27;4002,71;0;0;162,71;01/03/2011
3158;8;C;08M374;Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 4;0;43;6606,03;0;0;286,72;01/03/2011
3159;8;M;08M381;Entorses et luxations du rachis, niveau 1;0;7;1356,54;0;0;162,74;01/03/2011
3160;8;M;08M382;Entorses et luxations du rachis, niveau 2;0;15;2895,06;0;0;136,45;01/03/2011
3161;8;M;08M383;Entorses et luxations du rachis, niveau 3;0;24;4123,13;0;0;314,23;01/03/2011
3162;8;M;08M384;Entorses et luxations du rachis, niveau 4;0;0;6804,93;0;0;0;01/03/2011
3163;8;C;08M05T;Transferts et autres séjours pour fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur;0;0;922,52;0;0;0;01/03/2011
3164;8;C;08M06T;Transferts et autres séjours courts pour fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans;0;0;734,01;0;0;0;01/03/2011
3165;8;C;08M07T;Transferts et autres séjours courts pour fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans;0;0;594,51;0;0;0;01/03/2011
3166;8;C;08M08T;Transferts et autres séjours courts pour entorses et luxations de la hanche et du bassin;0;0;873,8;0;0;0;01/03/2011
3167;8;M;08M15T;Tendinites, myosites et bursites, très courte durée;0;0;501,28;0;0;0;01/03/2011
3168;8;M;08M18T;Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, très courte durée;0;0;793,62;0;0;0;01/03/2011
3169;8;M;08M19T;Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, très courte durée;0;0;608,38;0;0;0;01/03/2011
3170;8;M;08M29T;Autres pathologies rachidiennes relevant d'un traitement médical, très courte durée;0;0;636,72;0;0;0;01/03/2011
3171;8;C;08M33T;Ablation de matériel sans acte classant, très courte durée;0;0;660,2;0;0;0;01/03/2011
3172;8;M;08M34T;Algoneurodystrophie, très courte durée;0;0;444,09;0;0;0;01/03/2011
3173;8;C;08M37T;Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, très courte durée;0;0;645,4;0;0;0;01/03/2011
3174;8;M;08M38T;Entorses et luxations du rachis, très courte durée;0;0;729,7;0;0;0;01/03/2011
3314;9;C;09C021;Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 1;3;26;5180,67;0;1185,02;149,15;01/03/2011
3315;9;C;09C022;Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 2;9;50;9529,58;4348,91;0;127,18;01/03/2011
3316;9;C;09C023;Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 3;10;85;13980,81;4451,23;0;306,11;01/03/2011
3317;9;C;09C024;Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 4;9;92;28497,34;14516,53;0;627,61;01/03/2011
3318;9;C;09C02J;Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, en ambulatoire;0;0;1625,6;0;0;0;01/03/2011
3319;9;C;09C031;Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 1;0;7;2336,29;0;0;162,36;01/03/2011
3320;9;C;09C032;Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 2;0;32;6230,93;0;0;167,41;01/03/2011
3321;9;C;09C033;Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 3;7;60;11928,46;5697,53;0;161,51;01/03/2011
3322;9;C;09C034;Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 4;14;84;15804,67;3876,21;0;351,15;01/03/2011
3323;9;C;09C03J;Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, en ambulatoire;0;0;1171,67;0;0;0;01/03/2011
3324;9;C;09C041;Mastectomies totales pour tumeur maligne, niveau 1;3;13;4087,44;0;891,76;169,29;01/03/2011
3325;9;C;09C042;Mastectomies totales pour tumeur maligne, niveau 2;4;18;4933,91;846,47;0;184,97;01/03/2011
3326;9;C;09C043;Mastectomies totales pour tumeur maligne, niveau 3;0;35;8078,44;0;0;430,56;01/03/2011
3327;9;C;09C044;Mastectomies totales pour tumeur maligne, niveau 4;0;0;10874,87;0;0;0;01/03/2011
3328;9;C;09C051;Mastectomies subtotales pour tumeur maligne, niveau 1;2;7;2734,85;0;706,34;232,99;01/03/2011
3329;9;C;09C052;Mastectomies subtotales pour tumeur maligne, niveau 2;0;12;3952,94;0;0;227,68;01/03/2011
3330;9;C;09C053;Mastectomies subtotales pour tumeur maligne, niveau 3;0;22;6229,75;0;0;509,31;01/03/2011
3331;9;C;09C054;Mastectomies subtotales pour tumeur maligne, niveau 4;0;0;8395,73;0;0;0;01/03/2011
3332;9;C;09C05J;Mastectomies subtotales pour tumeur maligne, en ambulatoire;0;0;1322,17;0;0;0;01/03/2011
3333;9;C;09C061;Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 1;0;8;2558,88;0;0;108,94;01/03/2011
3334;9;C;09C062;Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 2;0;14;3212,52;0;0;421,93;01/03/2011
3335;9;C;09C063;Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 3;0;0;6839,68;0;0;0;01/03/2011
3336;9;C;09C064;Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 4;0;0;10208,01;0;0;0;01/03/2011
3337;9;C;09C06T;Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, très courte durée;0;0;1296,66;0;0;0;01/03/2011
3338;9;C;09C071;Biopsies et excisions locales pour des affections non malignes du sein, niveau 1;0;4;1343,06;0;0;212,6;01/03/2011
3339;9;C;09C072;Biopsies et excisions locales pour des affections non malignes du sein, niveau 2;0;12;3298,77;0;0;481,24;01/03/2011
3340;9;C;09C073;Biopsies et excisions locales pour des affections non malignes du sein, niveau 3;0;0;5401,19;0;0;0;01/03/2011
3341;9;C;09C074;Biopsies et excisions locales pour des affections non malignes du sein, niveau 4;0;0;7270,87;0;0;0;01/03/2011
3342;9;C;09C07J;Biopsies et excisions locales pour des affections non malignes du sein, en ambulatoire;0;0;1343,06;0;0;0;01/03/2011
3343;9;C;09C081;Interventions sur la région anale et périanale, niveau 1;0;5;1216,14;0;0;72,98;01/03/2011
3344;9;C;09C082;Interventions sur la région anale et périanale, niveau 2;0;25;2748,38;0;0;70,07;01/03/2011
3345;9;C;09C083;Interventions sur la région anale et périanale, niveau 3;6;50;4500,04;1751,66;0;77,89;01/03/2011
3346;9;C;09C084;Interventions sur la région anale et périanale, niveau 4;13;70;6057,77;1557,73;0;160,73;01/03/2011
3347;9;C;09C08J;Interventions sur la région anale et périanale, en ambulatoire;0;0;1216,14;0;0;0;01/03/2011
3348;9;C;09C091;Interventions plastiques en dehors de la chirurgie esthétique, niveau 1;2;7;2424,04;0;587,47;188,75;01/03/2011
3349;9;C;09C092;Interventions plastiques en dehors de la chirurgie esthétique, niveau 2;0;17;4413,29;0;0;475,74;01/03/2011
3350;9;C;09C093;Interventions plastiques en dehors de la chirurgie esthétique, niveau 3;5;26;9396,21;4982,92;0;665,79;01/03/2011
3351;9;C;09C094;Interventions plastiques en dehors de la chirurgie esthétique, niveau 4;0;0;14023,55;0;0;0;01/03/2011
3352;9;C;09C09J;Interventions plastiques en dehors de la chirurgie esthétique, en ambulatoire;0;0;1249,1;0;0;0;01/03/2011
3353;9;C;09C101;Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 1;0;6;1582,46;0;0;148,67;01/03/2011
3354;9;C;09C102;Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 2;0;27;4704,53;0;0;160,8;01/03/2011
3355;9;C;09C103;Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 3;5;44;7476,17;2771,64;0;158,9;01/03/2011
3356;9;C;09C104;Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 4;7;64;10654,12;3177,95;0;310,98;01/03/2011
3357;9;C;09C10J;Autres interventions sur la peau, les tissus sous-cutanés ou les seins, en ambulatoire;0;0;686,88;0;0;0;01/03/2011
3358;9;C;09C111;Reconstructions des seins, niveau 1;4;19;5485,64;0;922,24;523,02;01/03/2011
3359;9;C;09C112;Reconstructions des seins, niveau 2;5;26;12120,66;6635,02;0;848,92;01/03/2011
3360;9;C;09C113;Reconstructions des seins, niveau 3;5;29;19845,64;7724,98;0;1276,93;01/03/2011
3361;9;C;09C114;Reconstructions des seins, niveau 4;0;0;26715,41;0;0;0;01/03/2011
3362;9;C;09C111;Reconstructions des seins, niveau 1;4;19;7959,19;0;1338,22;758,86;01/03/2011
3363;9;C;09C112;Reconstructions des seins, niveau 2;5;26;14766,59;6807,4;0;1034,23;01/03/2011
3364;9;C;09C113;Reconstructions des seins, niveau 3;5;29;22491,58;7724,99;0;1447,19;01/03/2011
3365;9;C;09C114;Reconstructions des seins, niveau 4;0;0;29361,35;0;0;0;01/03/2011
3514;9;M;09K02J;Affections de la peau, des tissus sous-cutanés et des seins sans acte opératoire de la CMD 09, avec anesthésie, en ambulatoire;0;0;702,7;0;0;0;01/03/2011
3515;9;C;09M021;Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 1;0;3;968,09;0;0;176,87;01/03/2011
3516;9;C;09M022;Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 2;0;15;3090,47;0;0;408,43;01/03/2011
3517;9;C;09M023;Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 3;0;0;3949,87;0;0;0;01/03/2011
3518;9;C;09M024;Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 4;0;0;4820,67;0;0;0;01/03/2011
3519;9;C;09M02T;Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, très courte durée;0;0;680,85;0;0;0;01/03/2011
3520;9;C;09M031;Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1;0;3;861,53;0;0;117,91;01/03/2011
3521;9;C;09M032;Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2;0;16;2446,15;0;0;113,19;01/03/2011
3522;9;C;09M033;Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3;0;27;3691,28;0;0;127,88;01/03/2011
3523;9;C;09M034;Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4;0;40;5353,7;0;0;248,28;01/03/2011
3524;9;C;09M03T;Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, très courte durée;0;0;543,74;0;0;0;01/03/2011
3525;9;M;09M041;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 1;0;8;1847,86;0;0;154,19;01/03/2011
3526;9;M;09M042;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 2;0;13;2947,96;0;0;117,63;01/03/2011
3527;9;M;09M043;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 3;0;22;4006,56;0;0;330,02;01/03/2011
3528;9;M;09M044;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 4;0;0;5811,25;0;0;0;01/03/2011
3529;9;M;09M04T;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, très courte durée;0;0;727,52;0;0;0;01/03/2011
3530;9;M;09M051;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1;0;10;1680,94;0;0;129,36;01/03/2011
3531;9;M;09M052;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2;0;21;3103,89;0;0;140,95;01/03/2011
3532;9;M;09M053;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3;5;30;4372,4;1268,51;0;188,46;01/03/2011
3533;9;M;09M054;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4;0;41;6445,44;0;0;290,99;01/03/2011
3534;9;M;09M05T;Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, très courte durée;0;0;553,5;0;0;0;01/03/2011
3535;9;M;09M061;Ulcères cutanés, niveau 1;4;17;3001,68;0;652,52;124,15;01/03/2011
3536;9;M;09M062;Ulcères cutanés, niveau 2;4;34;5208,94;2207,26;0;119,94;01/03/2011
3537;9;M;09M063;Ulcères cutanés, niveau 3;5;43;6436,75;1227,81;0;109,35;01/03/2011
3538;9;M;09M064;Ulcères cutanés, niveau 4;10;57;7967,65;1530,9;0;259,02;01/03/2011
3539;9;M;09M06T;Ulcères cutanés, très courte durée;0;0;391,6;0;0;0;01/03/2011
3540;9;M;09M071;Autres affections dermatologiques, niveau 1;0;5;1087,55;0;0;123,65;01/03/2011
3541;9;M;09M072;Autres affections dermatologiques, niveau 2;0;18;2975,78;0;0;113,26;01/03/2011
3542;9;M;09M073;Autres affections dermatologiques, niveau 3;0;28;4159,84;0;0;110,23;01/03/2011
3543;9;M;09M074;Autres affections dermatologiques, niveau 4;8;45;6033,66;1873,82;0;250,18;01/03/2011
3544;9;M;09M07T;Autres affections dermatologiques, très courte durée;0;0;530,65;0;0;0;01/03/2011
3545;9;M;09M081;Affections dermatologiques sévères, niveau 1;0;10;1957,21;0;0;109,86;01/03/2011
3546;9;M;09M082;Affections dermatologiques sévères, niveau 2;0;22;3695,79;0;0;98,5;01/03/2011
3547;9;M;09M083;Affections dermatologiques sévères, niveau 3;6;32;5060,86;1365,07;0;84,43;01/03/2011
3548;9;M;09M084;Affections dermatologiques sévères, niveau 4;7;59;7340,39;2279,53;0;229,83;01/03/2011
3549;9;M;09M08T;Affections dermatologiques sévères, très courte durée;0;0;485,74;0;0;0;01/03/2011
3550;9;M;09M091;Affections non malignes des seins, niveau 1;0;8;1722,98;0;0;137,89;01/03/2011
3551;9;M;09M092;Affections non malignes des seins, niveau 2;0;17;2963,97;0;0;189,84;01/03/2011
3552;9;M;09M093;Affections non malignes des seins, niveau 3;0;23;4103,01;0;0;323,16;01/03/2011
3553;9;M;09M094;Affections non malignes des seins, niveau 4;0;0;6725,53;0;0;0;01/03/2011
3554;9;M;09M09T;Affections non malignes des seins, très courte durée;0;0;590,36;0;0;0;01/03/2011
3555;9;M;09M101;Tumeurs malignes des seins, niveau 1;0;8;1767,65;0;0;148,56;01/03/2011
3556;9;M;09M102;Tumeurs malignes des seins, niveau 2;0;30;5035,97;0;0;200,12;01/03/2011
3557;9;M;09M103;Tumeurs malignes des seins, niveau 3;5;41;7237,32;2201,35;0;325,33;01/03/2011
3558;9;M;09M104;Tumeurs malignes des seins, niveau 4;6;51;10490,61;3253,29;0;382,22;01/03/2011
3559;9;M;09M111;Tumeurs de la peau, niveau 1;0;6;1418,32;0;0;151,29;01/03/2011
3560;9;M;09M112;Tumeurs de la peau, niveau 2;5;26;4939,64;3521,32;0;118,26;01/03/2011
3561;9;M;09M113;Tumeurs de la peau, niveau 3;0;41;6713,6;0;0;301,82;01/03/2011
3562;9;M;09M114;Tumeurs de la peau, niveau 4;6;50;9736,78;3023,18;0;363,86;01/03/2011
3563;9;M;09M12Z;Explorations et surveillance des affections de la peau;0;0;686,08;0;0;0;01/03/2011
3564;9;M;09M13Z;Explorations et surveillance des affections des seins;0;0;640,03;0;0;0;01/03/2011
3565;9;M;09M14Z;Symptômes et autres recours aux soins concernant les affections de la peau;0;8;1509,44;0;0;343,47;01/03/2011
3566;9;M;09M15Z;Symptômes et autres recours aux soins concernant les affections des seins;0;0;1077,86;0;0;0;01/03/2011
3567;9;M;09M10T;Tumeurs malignes des seins, très courte durée;0;0;752,11;0;0;0;01/03/2011
3568;9;M;09M11T;Tumeurs de la peau, très courte durée;0;0;491,24;0;0;0;01/03/2011
3569;9;M;09M14T;Symptômes et autres recours aux soins concernant les affections de la peau, très courte durée;0;0;405,2;0;0;0;01/03/2011
3717;10;C;10C021;Interventions sur l'hypophyse, niveau 1;3;17;5366,64;0;1274,18;206,95;01/03/2011
3718;10;C;10C022;Interventions sur l'hypophyse, niveau 2;5;25;7022,3;1655,66;0;526,43;01/03/2011
3719;10;C;10C023;Interventions sur l'hypophyse, niveau 3;8;46;18202,65;11180,35;0;739,33;01/03/2011
3720;10;C;10C024;Interventions sur l'hypophyse, niveau 4;0;0;31233,56;0;0;0;01/03/2011
3721;10;C;10C031;Interventions sur les glandes surrénales, niveau 1;3;14;5233,78;0;1112,39;146,78;01/03/2011
3722;10;C;10C032;Interventions sur les glandes surrénales, niveau 2;5;25;6848,35;1614,57;0;330,41;01/03/2011
3723;10;C;10C033;Interventions sur les glandes surrénales, niveau 3;6;58;17751,74;10903,39;0;568,84;01/03/2011
3724;10;C;10C034;Interventions sur les glandes surrénales, niveau 4;0;0;30459,85;0;0;0;01/03/2011
3725;10;C;10C051;Interventions sur les parathyroïdes, niveau 1;2;7;3219,39;0;530,62;195,12;01/03/2011
3726;10;C;10C052;Interventions sur les parathyroïdes, niveau 2;0;15;4807,29;0;0;273,35;01/03/2011
3727;10;C;10C053;Interventions sur les parathyroïdes, niveau 3;0;43;12461,08;0;0;538,41;01/03/2011
3728;10;C;10C054;Interventions sur les parathyroïdes, niveau 4;0;0;21381,7;0;0;0;01/03/2011
3729;10;C;10C071;Interventions sur le tractus thyréoglosse, niveau 1;2;6;2081,85;0;346,97;589,14;01/03/2011
3730;10;C;10C072;Interventions sur le tractus thyréoglosse, niveau 2;0;0;2724,13;0;0;0;01/03/2011
3731;10;C;10C073;Interventions sur le tractus thyréoglosse, niveau 3;0;0;7061,27;0;0;0;01/03/2011
3732;10;C;10C074;Interventions sur le tractus thyréoglosse, niveau 4;0;0;12116,29;0;0;0;01/03/2011
3733;10;C;10C081;Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 1;3;10;3572,49;0;923,21;144,72;01/03/2011
3734;10;C;10C082;Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 2;0;37;8877,59;0;0;105,9;01/03/2011
3735;10;C;10C083;Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 3;8;73;12689,99;3812,4;0;293,05;01/03/2011
3736;10;C;10C084;Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 4;10;104;21774,51;9084,52;0;389,4;01/03/2011
3737;10;C;10C08J;Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, en ambulatoire;0;0;802,85;0;0;0;01/03/2011
3738;10;C;10C091;Gastroplasties pour obésité, niveau 1;2;10;3822,26;0;937,54;235,85;01/03/2011
3739;10;C;10C092;Gastroplasties pour obésité, niveau 2;0;15;5078,43;0;0;433,37;01/03/2011
3740;10;C;10C093;Gastroplasties pour obésité, niveau 3;0;28;10712,18;0;0;722,17;01/03/2011
3741;10;C;10C094;Gastroplasties pour obésité, niveau 4;0;0;20036,48;0;0;0;01/03/2011
3742;10;C;10C101;Autres interventions pour obésité, niveau 1;2;11;3049,21;0;803,04;188,17;01/03/2011
3743;10;C;10C102;Autres interventions pour obésité, niveau 2;0;16;3990,08;0;0;402,03;01/03/2011
3744;10;C;10C103;Autres interventions pour obésité, niveau 3;0;28;8814,39;0;0;546,89;01/03/2011
3745;10;C;10C104;Autres interventions pour obésité, niveau 4;0;0;14283,64;0;0;0;01/03/2011
3746;10;C;10C111;Interventions sur la thyroïde pour tumeurs malignes, niveau 1;2;8;3830,01;0;638,35;274,75;01/03/2011
3747;10;C;10C112;Interventions sur la thyroïde pour tumeurs malignes, niveau 2;0;14;5478,54;0;0;435,01;01/03/2011
3748;10;C;10C113;Interventions sur la thyroïde pour tumeurs malignes, niveau 3;0;32;13308,79;0;0;759,06;01/03/2011
3749;10;C;10C114;Interventions sur la thyroïde pour tumeurs malignes, niveau 4;0;0;22844,69;0;0;0;01/03/2011
3750;10;C;10C121;Interventions sur la thyroïde pour affections non malignes, niveau 1;2;8;2366,01;0;236,6;214,92;01/03/2011
3751;10;C;10C122;Interventions sur la thyroïde pour affections non malignes, niveau 2;0;11;3234,9;0;0;195,67;01/03/2011
